station,magnitud,year,month,day,hour,value,validity,magnitude_id,sequence_id,origin_writer_id,publish_ts_ns,received_at
16,12,2026,3,6,8,28,V,12,1046,pub-mag12,1778575770733892686,2026-05-12T08:49:30Z
4,6,2026,3,11,8,0.4,V,6,1151,pub-mag06,1778575770808829387,2026-05-12T08:49:30Z
36,1,2026,3,6,14,3,V,1,1036,pub-mag01,1778575770848978384,2026-05-12T08:49:30Z
16,12,2026,3,6,9,34,V,12,1047,pub-mag12,1778575770909369391,2026-05-12T08:49:30Z
4,6,2026,3,11,9,0.5,V,6,1152,pub-mag06,1778575770964543885,2026-05-12T08:49:30Z
36,1,2026,3,6,15,3,V,1,1037,pub-mag01,1778575771024357209,2026-05-12T08:49:31Z
16,12,2026,3,6,10,22,V,12,1048,pub-mag12,1778575771084926207,2026-05-12T08:49:31Z
4,6,2026,3,11,10,0.6,V,6,1153,pub-mag06,1778575771119929623,2026-05-12T08:49:31Z
36,1,2026,3,6,16,3,V,1,1038,pub-mag01,1778575771199909203,2026-05-12T08:49:31Z
16,12,2026,3,6,11,24,V,12,1049,pub-mag12,1778575771260269106,2026-05-12T08:49:31Z
4,6,2026,3,11,11,0.4,V,6,1154,pub-mag06,1778575771275283872,2026-05-12T08:49:31Z
36,1,2026,3,6,17,3,V,1,1039,pub-mag01,1778575771375888513,2026-05-12T08:49:31Z
4,6,2026,3,11,12,0.3,V,6,1155,pub-mag06,1778575771430680803,2026-05-12T08:49:31Z
16,12,2026,3,6,12,22,V,12,1050,pub-mag12,1778575771436109860,2026-05-12T08:49:31Z
36,1,2026,3,6,18,3,V,1,1040,pub-mag01,1778575771551244357,2026-05-12T08:49:31Z
4,6,2026,3,11,13,0.3,V,6,1156,pub-mag06,1778575771586129809,2026-05-12T08:49:31Z
16,12,2026,3,6,13,21,V,12,1051,pub-mag12,1778575771611476893,2026-05-12T08:49:31Z
36,1,2026,3,6,19,3,V,1,1041,pub-mag01,1778575771726703439,2026-05-12T08:49:31Z
4,6,2026,3,11,14,0.4,V,6,1157,pub-mag06,1778575771741611135,2026-05-12T08:49:31Z
16,12,2026,3,6,14,33,V,12,1052,pub-mag12,1778575771786808415,2026-05-12T08:49:31Z
4,6,2026,3,11,15,0.3,V,6,1158,pub-mag06,1778575771897402127,2026-05-12T08:49:31Z
36,1,2026,3,6,20,3,V,1,1042,pub-mag01,1778575771902124760,2026-05-12T08:49:31Z
16,12,2026,3,6,15,24,V,12,1053,pub-mag12,1778575771962247317,2026-05-12T08:49:31Z
4,6,2026,3,11,16,0.3,V,6,1159,pub-mag06,1778575772052974450,2026-05-12T08:49:32Z
36,1,2026,3,6,21,3,V,1,1043,pub-mag01,1778575772078271406,2026-05-12T08:49:32Z
16,12,2026,3,6,16,13,V,12,1054,pub-mag12,1778575772137669002,2026-05-12T08:49:32Z
4,6,2026,3,11,17,0.3,V,6,1160,pub-mag06,1778575772208752375,2026-05-12T08:49:32Z
36,1,2026,3,6,22,3,V,1,1044,pub-mag01,1778575772253773140,2026-05-12T08:49:32Z
16,12,2026,3,6,17,24,V,12,1055,pub-mag12,1778575772313119944,2026-05-12T08:49:32Z
4,6,2026,3,11,18,0.3,V,6,1161,pub-mag06,1778575772364317126,2026-05-12T08:49:32Z
36,1,2026,3,6,23,3,V,1,1045,pub-mag01,1778575772429127418,2026-05-12T08:49:32Z
16,12,2026,3,6,18,15,V,12,1056,pub-mag12,1778575772488460313,2026-05-12T08:49:32Z
4,6,2026,3,11,19,0.3,V,6,1162,pub-mag06,1778575772520057773,2026-05-12T08:49:32Z
36,1,2026,3,6,24,3,V,1,1046,pub-mag01,1778575772604508174,2026-05-12T08:49:32Z
16,12,2026,3,6,19,21,V,12,1057,pub-mag12,1778575772664018863,2026-05-12T08:49:32Z
4,6,2026,3,11,20,0.4,V,6,1163,pub-mag06,1778575772675461882,2026-05-12T08:49:32Z
36,1,2026,3,7,1,3,V,1,1047,pub-mag01,1778575772780002428,2026-05-12T08:49:32Z
4,6,2026,3,11,21,0.6,V,6,1164,pub-mag06,1778575772830965402,2026-05-12T08:49:32Z
16,12,2026,3,6,20,17,V,12,1058,pub-mag12,1778575772839553020,2026-05-12T08:49:32Z
36,1,2026,3,7,2,3,V,1,1048,pub-mag01,1778575772955440729,2026-05-12T08:49:32Z
4,6,2026,3,11,22,0.8,V,6,1165,pub-mag06,1778575772986614335,2026-05-12T08:49:32Z
16,12,2026,3,6,21,20,V,12,1059,pub-mag12,1778575773015227458,2026-05-12T08:49:33Z
36,1,2026,3,7,3,3,V,1,1049,pub-mag01,1778575773131433221,2026-05-12T08:49:33Z
4,6,2026,3,11,23,0.7,V,6,1166,pub-mag06,1778575773142301593,2026-05-12T08:49:33Z
16,12,2026,3,6,22,17,V,12,1060,pub-mag12,1778575773192814534,2026-05-12T08:49:33Z
4,6,2026,3,11,24,0.6,V,6,1167,pub-mag06,1778575773297714530,2026-05-12T08:49:33Z
36,1,2026,3,7,4,3,V,1,1050,pub-mag01,1778575773307307811,2026-05-12T08:49:33Z
16,12,2026,3,6,23,12,V,12,1061,pub-mag12,1778575773368558764,2026-05-12T08:49:33Z
4,6,2026,3,12,1,0.5,V,6,1168,pub-mag06,1778575773453177307,2026-05-12T08:49:33Z
36,1,2026,3,7,5,3,V,1,1051,pub-mag01,1778575773482639831,2026-05-12T08:49:33Z
16,12,2026,3,6,24,8,V,12,1062,pub-mag12,1778575773544532683,2026-05-12T08:49:33Z
4,6,2026,3,12,2,0.4,V,6,1169,pub-mag06,1778575773609192602,2026-05-12T08:49:33Z
36,1,2026,3,7,6,3,V,1,1052,pub-mag01,1778575773658222507,2026-05-12T08:49:33Z
16,12,2026,3,7,1,7,V,12,1063,pub-mag12,1778575773720154545,2026-05-12T08:49:33Z
4,6,2026,3,12,3,0.3,V,6,1170,pub-mag06,1778575773764538471,2026-05-12T08:49:33Z
36,1,2026,3,7,7,3,V,1,1053,pub-mag01,1778575773833590071,2026-05-12T08:49:33Z
16,12,2026,3,7,2,13,V,12,1064,pub-mag12,1778575773895627468,2026-05-12T08:49:33Z
4,6,2026,3,12,4,0.3,V,6,1171,pub-mag06,1778575773919936636,2026-05-12T08:49:33Z
36,1,2026,3,7,8,3,V,1,1054,pub-mag01,1778575774009112024,2026-05-12T08:49:34Z
16,12,2026,3,7,3,9,V,12,1065,pub-mag12,1778575774071061790,2026-05-12T08:49:34Z
4,6,2026,3,12,5,0.3,V,6,1172,pub-mag06,1778575774075516781,2026-05-12T08:49:34Z
36,1,2026,3,7,9,3,V,1,1055,pub-mag01,1778575774184804180,2026-05-12T08:49:34Z
4,6,2026,3,12,6,0.3,V,6,1173,pub-mag06,1778575774230862493,2026-05-12T08:49:34Z
16,12,2026,3,7,4,9,V,12,1066,pub-mag12,1778575774246800916,2026-05-12T08:49:34Z
36,1,2026,3,7,10,3,V,1,1056,pub-mag01,1778575774400776885,2026-05-12T08:49:34Z
4,6,2026,3,12,7,0.3,V,6,1174,pub-mag06,1778575774420720852,2026-05-12T08:49:34Z
16,12,2026,3,7,5,4,V,12,1067,pub-mag12,1778575774438652547,2026-05-12T08:49:34Z
4,6,2026,3,12,8,0.4,V,6,1175,pub-mag06,1778575774576199739,2026-05-12T08:49:34Z
36,1,2026,3,7,11,3,V,1,1057,pub-mag01,1778575774577037016,2026-05-12T08:49:34Z
16,12,2026,3,7,6,4,V,12,1068,pub-mag12,1778575774614347299,2026-05-12T08:49:34Z
4,6,2026,3,12,9,0.6,V,6,1176,pub-mag06,1778575774731602176,2026-05-12T08:49:34Z
36,1,2026,3,7,12,3,V,1,1058,pub-mag01,1778575774752435056,2026-05-12T08:49:34Z
16,12,2026,3,7,7,11,V,12,1069,pub-mag12,1778575774789754912,2026-05-12T08:49:34Z
4,6,2026,3,12,10,0.6,V,6,1177,pub-mag06,1778575774887158364,2026-05-12T08:49:34Z
36,1,2026,3,7,13,3,V,1,1059,pub-mag01,1778575774928015894,2026-05-12T08:49:34Z
16,12,2026,3,7,8,11,V,12,1070,pub-mag12,1778575774965451579,2026-05-12T08:49:34Z
4,6,2026,3,12,11,0.5,V,6,1178,pub-mag06,1778575775043425950,2026-05-12T08:49:35Z
36,1,2026,3,7,14,3,V,1,1060,pub-mag01,1778575775103532862,2026-05-12T08:49:35Z
16,12,2026,3,7,9,22,V,12,1071,pub-mag12,1778575775140789005,2026-05-12T08:49:35Z
4,6,2026,3,12,12,0.4,V,6,1179,pub-mag06,1778575775199343661,2026-05-12T08:49:35Z
36,1,2026,3,7,15,4,V,1,1061,pub-mag01,1778575775279120799,2026-05-12T08:49:35Z
16,12,2026,3,7,10,18,V,12,1072,pub-mag12,1778575775316853148,2026-05-12T08:49:35Z
4,6,2026,3,12,13,0.2,V,6,1180,pub-mag06,1778575775354671876,2026-05-12T08:49:35Z
36,1,2026,3,7,16,3,V,1,1062,pub-mag01,1778575775454519780,2026-05-12T08:49:35Z
16,12,2026,3,7,11,10,V,12,1073,pub-mag12,1778575775492524121,2026-05-12T08:49:35Z
4,6,2026,3,12,14,0.2,V,6,1181,pub-mag06,1778575775510052842,2026-05-12T08:49:35Z
36,1,2026,3,7,17,3,V,1,1063,pub-mag01,1778575775629892511,2026-05-12T08:49:35Z
4,6,2026,3,12,15,0.2,V,6,1182,pub-mag06,1778575775665499005,2026-05-12T08:49:35Z
16,12,2026,3,7,12,14,V,12,1074,pub-mag12,1778575775667976928,2026-05-12T08:49:35Z
36,1,2026,3,7,18,3,V,1,1064,pub-mag01,1778575775805258145,2026-05-12T08:49:35Z
4,6,2026,3,12,16,0.2,V,6,1183,pub-mag06,1778575775821469678,2026-05-12T08:49:35Z
16,12,2026,3,7,13,20,V,12,1075,pub-mag12,1778575775843609251,2026-05-12T08:49:35Z
4,6,2026,3,12,17,0.2,V,6,1184,pub-mag06,1778575775976875130,2026-05-12T08:49:35Z
36,1,2026,3,7,19,3,V,1,1065,pub-mag01,1778575775980656640,2026-05-12T08:49:35Z
16,12,2026,3,7,14,11,V,12,1076,pub-mag12,1778575776019723721,2026-05-12T08:49:36Z
4,6,2026,3,12,18,0.2,V,6,1185,pub-mag06,1778575776132314754,2026-05-12T08:49:36Z
36,1,2026,3,7,20,3,V,1,1066,pub-mag01,1778575776156159720,2026-05-12T08:49:36Z
16,12,2026,3,7,15,10,V,12,1077,pub-mag12,1778575776195968162,2026-05-12T08:49:36Z
4,6,2026,3,12,19,0.2,V,6,1186,pub-mag06,1778575776287823168,2026-05-12T08:49:36Z
36,1,2026,3,7,21,3,V,1,1067,pub-mag01,1778575776331763125,2026-05-12T08:49:36Z
16,12,2026,3,7,16,9,V,12,1078,pub-mag12,1778575776371416036,2026-05-12T08:49:36Z
4,6,2026,3,12,20,0.3,V,6,1187,pub-mag06,1778575776443383314,2026-05-12T08:49:36Z
36,1,2026,3,7,22,3,V,1,1068,pub-mag01,1778575776507211528,2026-05-12T08:49:36Z
16,12,2026,3,7,17,11,V,12,1079,pub-mag12,1778575776547490714,2026-05-12T08:49:36Z
4,6,2026,3,12,21,0.3,V,6,1188,pub-mag06,1778575776598889060,2026-05-12T08:49:36Z
36,1,2026,3,7,23,3,V,1,1069,pub-mag01,1778575776682641414,2026-05-12T08:49:36Z
16,12,2026,3,7,18,19,V,12,1080,pub-mag12,1778575776722881589,2026-05-12T08:49:36Z
4,6,2026,3,12,22,0.4,V,6,1189,pub-mag06,1778575776754289994,2026-05-12T08:49:36Z
36,1,2026,3,7,24,3,V,1,1070,pub-mag01,1778575776858280341,2026-05-12T08:49:36Z
16,12,2026,3,7,19,30,V,12,1081,pub-mag12,1778575776899288455,2026-05-12T08:49:36Z
4,6,2026,3,12,23,0.3,V,6,1190,pub-mag06,1778575776909815903,2026-05-12T08:49:36Z
36,1,2026,3,8,1,3,V,1,1071,pub-mag01,1778575777033690255,2026-05-12T08:49:37Z
4,6,2026,3,12,24,0.5,V,6,1191,pub-mag06,1778575777065187046,2026-05-12T08:49:37Z
16,12,2026,3,7,20,43,V,12,1082,pub-mag12,1778575777074981020,2026-05-12T08:49:37Z
36,1,2026,3,8,2,3,V,1,1072,pub-mag01,1778575777209256405,2026-05-12T08:49:37Z
4,6,2026,3,13,1,0.5,V,6,1192,pub-mag06,1778575777221332118,2026-05-12T08:49:37Z
16,12,2026,3,7,21,36,V,12,1083,pub-mag12,1778575777250407366,2026-05-12T08:49:37Z
4,6,2026,3,13,2,0.4,V,6,1193,pub-mag06,1778575777376804276,2026-05-12T08:49:37Z
36,1,2026,3,8,3,3,V,1,1073,pub-mag01,1778575777384687085,2026-05-12T08:49:37Z
16,12,2026,3,7,22,21,V,12,1084,pub-mag12,1778575777427909227,2026-05-12T08:49:37Z
4,6,2026,3,13,3,0.4,V,6,1194,pub-mag06,1778575777532405993,2026-05-12T08:49:37Z
36,1,2026,3,8,4,3,V,1,1074,pub-mag01,1778575777560162903,2026-05-12T08:49:37Z
16,12,2026,3,7,23,16,V,12,1085,pub-mag12,1778575777603360546,2026-05-12T08:49:37Z
4,6,2026,3,13,4,0.4,V,6,1195,pub-mag06,1778575777688012439,2026-05-12T08:49:37Z
36,1,2026,3,8,5,3,V,1,1075,pub-mag01,1778575777736522136,2026-05-12T08:49:37Z
16,12,2026,3,7,24,14,V,12,1086,pub-mag12,1778575777778733366,2026-05-12T08:49:37Z
4,6,2026,3,13,5,0.3,V,6,1196,pub-mag06,1778575777843383566,2026-05-12T08:49:37Z
36,1,2026,3,8,6,3,V,1,1076,pub-mag01,1778575777911967013,2026-05-12T08:49:37Z
16,12,2026,3,8,1,20,V,12,1087,pub-mag12,1778575777954306469,2026-05-12T08:49:37Z
4,6,2026,3,13,6,0.3,V,6,1197,pub-mag06,1778575777998880580,2026-05-12T08:49:37Z
36,1,2026,3,8,7,3,V,1,1077,pub-mag01,1778575778087452006,2026-05-12T08:49:38Z
16,12,2026,3,8,2,38,V,12,1088,pub-mag12,1778575778130630365,2026-05-12T08:49:38Z
4,6,2026,3,13,7,0.3,V,6,1198,pub-mag06,1778575778154423660,2026-05-12T08:49:38Z
36,1,2026,3,8,8,3,V,1,1078,pub-mag01,1778575778262957442,2026-05-12T08:49:38Z
16,12,2026,3,8,3,22,V,12,1089,pub-mag12,1778575778306233022,2026-05-12T08:49:38Z
4,6,2026,3,13,8,0.4,V,6,1199,pub-mag06,1778575778309813892,2026-05-12T08:49:38Z
36,1,2026,3,8,9,3,V,1,1079,pub-mag01,1778575778438446877,2026-05-12T08:49:38Z
4,6,2026,3,13,9,0.7,V,6,1200,pub-mag06,1778575778465358700,2026-05-12T08:49:38Z
16,12,2026,3,8,4,12,V,12,1090,pub-mag12,1778575778481661135,2026-05-12T08:49:38Z
36,1,2026,3,8,10,3,V,1,1080,pub-mag01,1778575778614101525,2026-05-12T08:49:38Z
4,6,2026,3,13,10,0.6,V,6,1201,pub-mag06,1778575778620838116,2026-05-12T08:49:38Z
16,12,2026,3,8,5,10,V,12,1091,pub-mag12,1778575778657684581,2026-05-12T08:49:38Z
4,6,2026,3,13,11,0.5,V,6,1202,pub-mag06,1778575778776166874,2026-05-12T08:49:38Z
36,1,2026,3,8,11,3,V,1,1081,pub-mag01,1778575778789734145,2026-05-12T08:49:38Z
16,12,2026,3,8,6,11,V,12,1092,pub-mag12,1778575778833138235,2026-05-12T08:49:38Z
4,6,2026,3,13,12,0.5,V,6,1203,pub-mag06,1778575778931761658,2026-05-12T08:49:38Z
36,1,2026,3,8,12,3,V,1,1082,pub-mag01,1778575778965261168,2026-05-12T08:49:38Z
16,12,2026,3,8,7,10,V,12,1093,pub-mag12,1778575779008743064,2026-05-12T08:49:39Z
4,6,2026,3,13,13,0.3,V,6,1204,pub-mag06,1778575779087224406,2026-05-12T08:49:39Z
36,1,2026,3,8,13,3,V,1,1083,pub-mag01,1778575779140741609,2026-05-12T08:49:39Z
16,12,2026,3,8,8,15,V,12,1094,pub-mag12,1778575779184437361,2026-05-12T08:49:39Z
4,6,2026,3,13,14,0.2,V,6,1205,pub-mag06,1778575779242696381,2026-05-12T08:49:39Z
36,1,2026,3,8,14,3,V,1,1084,pub-mag01,1778575779316415027,2026-05-12T08:49:39Z
16,12,2026,3,8,9,18,V,12,1095,pub-mag12,1778575779359955901,2026-05-12T08:49:39Z
4,6,2026,3,13,15,0.2,V,6,1206,pub-mag06,1778575779398259209,2026-05-12T08:49:39Z
36,1,2026,3,8,15,3,V,1,1085,pub-mag01,1778575779492142926,2026-05-12T08:49:39Z
16,12,2026,3,8,10,13,V,12,1096,pub-mag12,1778575779535703716,2026-05-12T08:49:39Z
4,6,2026,3,13,16,0.2,V,6,1207,pub-mag06,1778575779553780417,2026-05-12T08:49:39Z
36,1,2026,3,8,16,3,V,1,1086,pub-mag01,1778575779667753578,2026-05-12T08:49:39Z
4,6,2026,3,13,17,0.2,V,6,1208,pub-mag06,1778575779709797801,2026-05-12T08:49:39Z
16,12,2026,3,8,11,18,V,12,1097,pub-mag12,1778575779711677306,2026-05-12T08:49:39Z
36,1,2026,3,8,17,3,V,1,1087,pub-mag01,1778575779843914591,2026-05-12T08:49:39Z
4,6,2026,3,13,18,0.2,V,6,1209,pub-mag06,1778575779865287903,2026-05-12T08:49:39Z
16,12,2026,3,8,12,13,V,12,1098,pub-mag12,1778575779887103146,2026-05-12T08:49:39Z
36,1,2026,3,8,18,4,V,1,1088,pub-mag01,1778575780019377667,2026-05-12T08:49:40Z
4,6,2026,3,13,19,0.2,V,6,1210,pub-mag06,1778575780020785706,2026-05-12T08:49:40Z
16,12,2026,3,8,13,18,V,12,1099,pub-mag12,1778575780062581246,2026-05-12T08:49:40Z
4,6,2026,3,13,20,0.3,V,6,1211,pub-mag06,1778575780177088536,2026-05-12T08:49:40Z
36,1,2026,3,8,19,3,V,1,1089,pub-mag01,1778575780196270406,2026-05-12T08:49:40Z
16,12,2026,3,8,14,9,V,12,1100,pub-mag12,1778575780238082047,2026-05-12T08:49:40Z
4,6,2026,3,13,21,0.3,V,6,1212,pub-mag06,1778575780332651242,2026-05-12T08:49:40Z
36,1,2026,3,8,20,3,V,1,1090,pub-mag01,1778575780372128842,2026-05-12T08:49:40Z
16,12,2026,3,8,15,11,V,12,1101,pub-mag12,1778575780413627596,2026-05-12T08:49:40Z
4,6,2026,3,13,22,0.2,V,6,1213,pub-mag06,1778575780488581209,2026-05-12T08:49:40Z
36,1,2026,3,8,21,3,V,1,1091,pub-mag01,1778575780551145850,2026-05-12T08:49:40Z
16,12,2026,3,8,16,18,V,12,1102,pub-mag12,1778575780589441042,2026-05-12T08:49:40Z
4,6,2026,3,13,23,0.2,V,6,1214,pub-mag06,1778575780644588530,2026-05-12T08:49:40Z
36,1,2026,3,8,22,4,V,1,1092,pub-mag01,1778575780729724586,2026-05-12T08:49:40Z
16,12,2026,3,8,17,16,V,12,1103,pub-mag12,1778575780765013204,2026-05-12T08:49:40Z
4,6,2026,3,13,24,0.3,V,6,1215,pub-mag06,1778575780803469669,2026-05-12T08:49:40Z
36,1,2026,3,8,23,3,V,1,1093,pub-mag01,1778575780905519197,2026-05-12T08:49:40Z
16,12,2026,3,8,18,15,V,12,1104,pub-mag12,1778575780941093001,2026-05-12T08:49:40Z
4,6,2026,3,14,1,0.2,V,6,1216,pub-mag06,1778575780959297095,2026-05-12T08:49:40Z
36,1,2026,3,8,24,3,V,1,1094,pub-mag01,1778575781080960259,2026-05-12T08:49:41Z
4,6,2026,3,14,2,0.2,V,6,1217,pub-mag06,1778575781114920177,2026-05-12T08:49:41Z
16,12,2026,3,8,19,17,V,12,1105,pub-mag12,1778575781117329763,2026-05-12T08:49:41Z
36,1,2026,3,9,1,3,V,1,1095,pub-mag01,1778575781256982126,2026-05-12T08:49:41Z
4,6,2026,3,14,3,0.2,V,6,1218,pub-mag06,1778575781270923693,2026-05-12T08:49:41Z
16,12,2026,3,8,20,21,V,12,1106,pub-mag12,1778575781293159882,2026-05-12T08:49:41Z
4,6,2026,3,14,4,0.2,V,6,1219,pub-mag06,1778575781426367272,2026-05-12T08:49:41Z
36,1,2026,3,9,2,3,V,1,1096,pub-mag01,1778575781432540180,2026-05-12T08:49:41Z
16,12,2026,3,8,21,39,V,12,1107,pub-mag12,1778575781468678398,2026-05-12T08:49:41Z
4,6,2026,3,14,5,0.1,V,6,1220,pub-mag06,1778575781582115754,2026-05-12T08:49:41Z
36,1,2026,3,9,3,3,V,1,1097,pub-mag01,1778575781609336756,2026-05-12T08:49:41Z
16,12,2026,3,8,22,35,V,12,1108,pub-mag12,1778575781644717077,2026-05-12T08:49:41Z
4,6,2026,3,14,6,0.1,V,6,1221,pub-mag06,1778575781737752182,2026-05-12T08:49:41Z
36,1,2026,3,9,4,3,V,1,1098,pub-mag01,1778575781784911043,2026-05-12T08:49:41Z
16,12,2026,3,8,23,28,V,12,1109,pub-mag12,1778575781820660825,2026-05-12T08:49:41Z
4,6,2026,3,14,7,0.1,V,6,1222,pub-mag06,1778575781893650211,2026-05-12T08:49:41Z
36,1,2026,3,9,5,3,V,1,1099,pub-mag01,1778575781961124426,2026-05-12T08:49:41Z
16,12,2026,3,8,24,38,V,12,1110,pub-mag12,1778575781996193888,2026-05-12T08:49:41Z
4,6,2026,3,14,8,0.2,V,6,1223,pub-mag06,1778575782049122771,2026-05-12T08:49:42Z
36,1,2026,3,9,6,3,V,1,1100,pub-mag01,1778575782136496080,2026-05-12T08:49:42Z
16,12,2026,3,9,1,35,V,12,1111,pub-mag12,1778575782171743646,2026-05-12T08:49:42Z
4,6,2026,3,14,9,0.2,V,6,1224,pub-mag06,1778575782204606203,2026-05-12T08:49:42Z
36,1,2026,3,9,7,3,V,1,1101,pub-mag01,1778575782311916500,2026-05-12T08:49:42Z
16,12,2026,3,9,2,34,V,12,1112,pub-mag12,1778575782347174980,2026-05-12T08:49:42Z
4,6,2026,3,14,10,0.2,V,6,1225,pub-mag06,1778575782360325811,2026-05-12T08:49:42Z
36,1,2026,3,9,8,3,V,1,1102,pub-mag01,1778575782487350757,2026-05-12T08:49:42Z
4,6,2026,3,14,11,0.2,V,6,1226,pub-mag06,1778575782515906159,2026-05-12T08:49:42Z
16,12,2026,3,9,3,57,V,12,1113,pub-mag12,1778575782522694393,2026-05-12T08:49:42Z
36,1,2026,3,9,9,3,V,1,1103,pub-mag01,1778575782662875537,2026-05-12T08:49:42Z
4,6,2026,3,14,12,0.2,V,6,1227,pub-mag06,1778575782671314456,2026-05-12T08:49:42Z
16,12,2026,3,9,4,52,V,12,1114,pub-mag12,1778575782698418240,2026-05-12T08:49:42Z
4,6,2026,3,14,13,0.2,V,6,1228,pub-mag06,1778575782826766025,2026-05-12T08:49:42Z
36,1,2026,3,9,10,3,V,1,1104,pub-mag01,1778575782838274961,2026-05-12T08:49:42Z
16,12,2026,3,9,5,24,V,12,1115,pub-mag12,1778575782874364579,2026-05-12T08:49:42Z
4,6,2026,3,14,14,0.2,V,6,1229,pub-mag06,1778575782982557470,2026-05-12T08:49:42Z
36,1,2026,3,9,11,3,V,1,1105,pub-mag01,1778575783013696954,2026-05-12T08:49:43Z
16,12,2026,3,9,6,23,V,12,1116,pub-mag12,1778575783049832957,2026-05-12T08:49:43Z
4,6,2026,3,14,15,0.2,V,6,1230,pub-mag06,1778575783137989386,2026-05-12T08:49:43Z
36,1,2026,3,9,12,3,V,1,1106,pub-mag01,1778575783189119108,2026-05-12T08:49:43Z
16,12,2026,3,9,7,25,V,12,1117,pub-mag12,1778575783225982595,2026-05-12T08:49:43Z
4,6,2026,3,14,16,0.2,V,6,1231,pub-mag06,1778575783293431417,2026-05-12T08:49:43Z
36,1,2026,3,9,13,3,V,1,1107,pub-mag01,1778575783364513205,2026-05-12T08:49:43Z
16,12,2026,3,9,8,48,V,12,1118,pub-mag12,1778575783402548982,2026-05-12T08:49:43Z
4,6,2026,3,14,17,0.2,V,6,1232,pub-mag06,1778575783449456010,2026-05-12T08:49:43Z
36,1,2026,3,9,14,3,V,1,1108,pub-mag01,1778575783540062190,2026-05-12T08:49:43Z
16,12,2026,3,9,9,69,V,12,1119,pub-mag12,1778575783577944286,2026-05-12T08:49:43Z
4,6,2026,3,14,18,0.2,V,6,1233,pub-mag06,1778575783604849835,2026-05-12T08:49:43Z
36,1,2026,3,9,15,3,V,1,1109,pub-mag01,1778575783715458729,2026-05-12T08:49:43Z
16,12,2026,3,9,10,42,V,12,1120,pub-mag12,1778575783753410223,2026-05-12T08:49:43Z
4,6,2026,3,14,19,0.2,V,6,1234,pub-mag06,1778575783761940468,2026-05-12T08:49:43Z
36,1,2026,3,9,16,3,V,1,1110,pub-mag01,1778575783890959097,2026-05-12T08:49:43Z
4,6,2026,3,14,20,0.2,V,6,1235,pub-mag06,1778575783917439299,2026-05-12T08:49:43Z
16,12,2026,3,9,11,54,V,12,1121,pub-mag12,1778575783929505735,2026-05-12T08:49:43Z
36,1,2026,3,9,17,3,V,1,1111,pub-mag01,1778575784066479814,2026-05-12T08:49:44Z
4,6,2026,3,14,21,0.2,V,6,1236,pub-mag06,1778575784073560643,2026-05-12T08:49:44Z
16,12,2026,3,9,12,47,V,12,1122,pub-mag12,1778575784104989491,2026-05-12T08:49:44Z
4,6,2026,3,14,22,0.2,V,6,1237,pub-mag06,1778575784228936505,2026-05-12T08:49:44Z
36,1,2026,3,9,18,3,V,1,1112,pub-mag01,1778575784242211872,2026-05-12T08:49:44Z
16,12,2026,3,9,13,40,V,12,1123,pub-mag12,1778575784280397963,2026-05-12T08:49:44Z
4,6,2026,3,14,23,0.2,V,6,1238,pub-mag06,1778575784384271505,2026-05-12T08:49:44Z
36,1,2026,3,9,19,3,V,1,1113,pub-mag01,1778575784417696689,2026-05-12T08:49:44Z
16,12,2026,3,9,14,45,V,12,1124,pub-mag12,1778575784456430542,2026-05-12T08:49:44Z
4,6,2026,3,14,24,0.2,V,6,1239,pub-mag06,1778575784539703761,2026-05-12T08:49:44Z
36,1,2026,3,9,20,3,V,1,1114,pub-mag01,1778575784593321565,2026-05-12T08:49:44Z
16,12,2026,3,9,15,34,V,12,1125,pub-mag12,1778575784631785196,2026-05-12T08:49:44Z
4,6,2026,3,15,1,0.2,V,6,1240,pub-mag06,1778575784695133206,2026-05-12T08:49:44Z
36,1,2026,3,9,21,3,V,1,1115,pub-mag01,1778575784768792286,2026-05-12T08:49:44Z
16,12,2026,3,9,16,30,V,12,1126,pub-mag12,1778575784807230216,2026-05-12T08:49:44Z
4,6,2026,3,15,2,0.2,V,6,1241,pub-mag06,1778575784851488986,2026-05-12T08:49:44Z
36,1,2026,3,9,22,3,V,1,1116,pub-mag01,1778575784944295501,2026-05-12T08:49:44Z
16,12,2026,3,9,17,30,V,12,1127,pub-mag12,1778575784986106549,2026-05-12T08:49:44Z
4,6,2026,3,15,3,0.2,V,6,1242,pub-mag06,1778575785006920895,2026-05-12T08:49:45Z
36,1,2026,3,9,23,3,V,1,1117,pub-mag01,1778575785119804214,2026-05-12T08:49:45Z
16,12,2026,3,9,18,38,V,12,1128,pub-mag12,1778575785161523785,2026-05-12T08:49:45Z
4,6,2026,3,15,4,0.2,V,6,1243,pub-mag06,1778575785162368946,2026-05-12T08:49:45Z
36,1,2026,3,9,24,3,V,1,1118,pub-mag01,1778575785295229722,2026-05-12T08:49:45Z
4,6,2026,3,15,5,0.2,V,6,1244,pub-mag06,1778575785317874256,2026-05-12T08:49:45Z
16,12,2026,3,9,19,34,V,12,1129,pub-mag12,1778575785336982227,2026-05-12T08:49:45Z
36,1,2026,3,10,1,3,V,1,1119,pub-mag01,1778575785470976266,2026-05-12T08:49:45Z
4,6,2026,3,15,6,0.2,V,6,1245,pub-mag06,1778575785473941071,2026-05-12T08:49:45Z
16,12,2026,3,9,20,39,V,12,1130,pub-mag12,1778575785512412398,2026-05-12T08:49:45Z
